Lokacija|BrojSoba|Mesec|Datum|ProsecnaCena
Rakovica|0.5|009|09/01/2018|917.37
Rakovica|0.5|010|10/01/2018|926.7933333333334
Rakovica|0.5|011|11/01/2018|959.45
Rakovica|0.5|012|12/01/2018|945.46
Rakovica|0.5|101|01/01/2019|1003.7133333333333
Rakovica|0.5|102|02/01/2019|1010.11
Rakovica|0.5|103|03/01/2019|946.975
Rakovica|0.5|104|04/01/2019|954.1333333333333
Rakovica|0.5|105|05/01/2019|969.935
Rakovica|0.5|106|06/01/2019|950.865
Rakovica|0.5|107|07/01/2019|950.11
Rakovica|0.5|108|08/01/2019|947.005
Rakovica|0.5|109|09/01/2019|948.125
Rakovica|0.5|110|10/01/2019|998.0233333333332
Rakovica|0.5|111|11/01/2019|1021.84
Rakovica|0.5|112|12/01/2019|1054.77
Rakovica|0.5|201|01/01/2020|1077.295
Rakovica|0.5|202|02/01/2020|1416.74
Rakovica|0.5|203|03/01/2020|1123.63
Rakovica|0.5|204|04/01/2020|1152.025
Rakovica|0.5|205|05/01/2020|1097.1100000000001
Rakovica|0.5|206|06/01/2020|1046.145
Rakovica|0.5|207|07/01/2020|1141.895
Rakovica|0.5|208|08/01/2020|1143.125
Rakovica|0.5|209|09/01/2020|1142.4266666666665
Rakovica|0.5|210|10/01/2020|1151.78
Rakovica|0.5|211|11/01/2020|1127.6950000000002
Rakovica|0.5|212|12/01/2020|1120.345
Rakovica|0.5|301|01/01/2021|1153.845
Rakovica|0.5|302|02/01/2021|1182.85
Rakovica|0.5|303|03/01/2021|1036.39
Rakovica|0.5|304|04/01/2021|1147.83
Rakovica|0.5|305|05/01/2021|1164.98
Rakovica|0.5|306|06/01/2021|1182.71
Rakovica|0.5|307|07/01/2021|1120.9299999999998
Rakovica|0.5|308|08/01/2021|1124.1766666666667
Rakovica|0.5|309|09/01/2021|1213.21
Rakovica|0.5|310|10/01/2021|1276.475
Rakovica|0.5|311|11/01/2021|1324.75
Rakovica|0.5|312|12/01/2021|1184.1100000000001
Rakovica|0.5|401|01/01/2022|1134.7350000000001
Rakovica|0.5|402|02/01/2022|1239.255
Rakovica|0.5|403|03/01/2022|1418.7
Rakovica|0.5|404|04/01/2022|1544.2150000000001
Rakovica|0.5|405|05/01/2022|1464.1999999999998
Rakovica|0.5|406|06/01/2022|1569.295
Rakovica|0.5|407|07/01/2022|1547.345
Rakovica|0.5|408|08/01/2022|1468.0066666666664
Rakovica|0.5|409|09/01/2022|1456.97
Rakovica|0.5|410|10/01/2022|1609.5
Rakovica|0.5|411|11/01/2022|1698.9450000000002
Rakovica|0.5|412|12/01/2022|1529.655
Rakovica|0.5|501|01/01/2023|1558.0166666666667
Rakovica|0.5|502|02/01/2023|1935.27
Rakovica|0.5|503|03/01/2023|0
Rakovica|0.5|504|04/01/2023|2147.015
Rakovica|0.5|505|05/01/2023|1867.635
Rakovica|0.5|506|06/01/2023|1775
Rakovica|1|001|01/01/2018|968.395
Rakovica|1|002|02/01/2018|959.7850000000001
Rakovica|1|003|03/01/2018|949.3633333333333
Rakovica|1|004|04/01/2018|958.565
Rakovica|1|005|05/01/2018|958.2650000000001
Rakovica|1|006|06/01/2018|938.27
Rakovica|1|007|07/01/2018|939.1800000000001
Rakovica|1|008|08/01/2018|943.8633333333333
Rakovica|1|009|09/01/2018|958.9000000000001
Rakovica|1|010|10/01/2018|962.8933333333333
Rakovica|1|011|11/01/2018|969.94
Rakovica|1|012|12/01/2018|973.7049999999999
Rakovica|1|101|01/01/2019|1010.7033333333334
Rakovica|1|102|02/01/2019|1019.7433333333333
Rakovica|1|103|03/01/2019|1004.11
Rakovica|1|104|04/01/2019|1018.35
Rakovica|1|105|05/01/2019|1024.605
Rakovica|1|106|06/01/2019|1018.59
Rakovica|1|107|07/01/2019|1013.935
Rakovica|1|108|08/01/2019|1021.02
Rakovica|1|109|09/01/2019|1022.66
Rakovica|1|110|10/01/2019|1030.22
Rakovica|1|111|11/01/2019|1019.175
Rakovica|1|112|12/01/2019|1062.615
Rakovica|1|201|01/01/2020|1047.225
Rakovica|1|202|02/01/2020|1034.705
Rakovica|1|203|03/01/2020|1076.24
Rakovica|1|204|04/01/2020|1122.7800000000002
Rakovica|1|205|05/01/2020|1127.24
Rakovica|1|206|06/01/2020|1132.4450000000002
Rakovica|1|207|07/01/2020|1152.9050000000002
Rakovica|1|208|08/01/2020|1150.6750000000002
Rakovica|1|209|09/01/2020|1167.7866666666666
Rakovica|1|210|10/01/2020|1169.125
Rakovica|1|211|11/01/2020|1164.365
Rakovica|1|212|12/01/2020|1186.055
Rakovica|1|301|01/01/2021|1189.01
Rakovica|1|302|02/01/2021|1221.695
Rakovica|1|303|03/01/2021|1181.6633333333334
Rakovica|1|304|04/01/2021|1208.4650000000001
Rakovica|1|305|05/01/2021|1187.75
Rakovica|1|306|06/01/2021|1203.385
Rakovica|1|307|07/01/2021|1178.33
Rakovica|1|308|08/01/2021|1206.9766666666667
Rakovica|1|309|09/01/2021|1308.245
Rakovica|1|310|10/01/2021|1394.83
Rakovica|1|311|11/01/2021|1376.1599999999999
Rakovica|1|312|12/01/2021|1369.625
Rakovica|1|401|01/01/2022|1389.17
Rakovica|1|402|02/01/2022|1407.92
Rakovica|1|403|03/01/2022|1454.6266666666668
Rakovica|1|404|04/01/2022|1603.8600000000001
Rakovica|1|405|05/01/2022|1635.5549999999998
Rakovica|1|406|06/01/2022|1676.26
Rakovica|1|407|07/01/2022|1578.815
Rakovica|1|408|08/01/2022|1571.5466666666669
Rakovica|1|409|09/01/2022|1770.77
Rakovica|1|410|10/01/2022|1646.315
Rakovica|1|411|11/01/2022|1818.37
Rakovica|1|412|12/01/2022|2009.625
Rakovica|1|501|01/01/2023|2042.5233333333333
Rakovica|1|502|02/01/2023|2059.59
Rakovica|1|503|03/01/2023|0
Rakovica|1|504|04/01/2023|2154.285
Rakovica|1|505|05/01/2023|2100.755
Rakovica|1|506|06/01/2023|2053.575
Rakovica|1.5|001|01/01/2018|925.72
Rakovica|1.5|002|02/01/2018|928.935
Rakovica|1.5|003|03/01/2018|926.3433333333332
Rakovica|1.5|004|04/01/2018|929.635
Rakovica|1.5|005|05/01/2018|292.895
Rakovica|1.5|006|06/01/2018|937.37
Rakovica|1.5|007|07/01/2018|939.185
Rakovica|1.5|008|08/01/2018|940.07
Rakovica|1.5|009|09/01/2018|942.21
Rakovica|1.5|010|10/01/2018|944.9433333333333
Rakovica|1.5|011|11/01/2018|942.22
Rakovica|1.5|012|12/01/2018|942.24
Rakovica|1.5|101|01/01/2019|976.13
Rakovica|1.5|102|02/01/2019|977.46
Rakovica|1.5|103|03/01/2019|948.315
Rakovica|1.5|104|04/01/2019|964.6999999999999
Rakovica|1.5|105|05/01/2019|956.5799999999999
Rakovica|1.5|106|06/01/2019|960.335
Rakovica|1.5|107|07/01/2019|994.51
Rakovica|1.5|108|08/01/2019|1003.47
Rakovica|1.5|109|09/01/2019|1013.52
Rakovica|1.5|110|10/01/2019|1017.0466666666666
Rakovica|1.5|111|11/01/2019|641.41
Rakovica|1.5|112|12/01/2019|1024.435
Rakovica|1.5|201|01/01/2020|1033.75
Rakovica|1.5|202|02/01/2020|1045.8600000000001
Rakovica|1.5|203|03/01/2020|1049.9533333333334
Rakovica|1.5|204|04/01/2020|1039.415
Rakovica|1.5|205|05/01/2020|1061.72
Rakovica|1.5|206|06/01/2020|1055.3899999999999
Rakovica|1.5|207|07/01/2020|1057.55
Rakovica|1.5|208|08/01/2020|1058.52
Rakovica|1.5|209|09/01/2020|1074.1000000000001
Rakovica|1.5|210|10/01/2020|1093.415
Rakovica|1.5|211|11/01/2020|1107.54
Rakovica|1.5|212|12/01/2020|1129.085
Rakovica|1.5|301|01/01/2021|1137.33
Rakovica|1.5|302|02/01/2021|1127.4850000000001
Rakovica|1.5|303|03/01/2021|1123.8
Rakovica|1.5|304|04/01/2021|1169.87
Rakovica|1.5|305|05/01/2021|1212.17
Rakovica|1.5|306|06/01/2021|1258.8899999999999
Rakovica|1.5|307|07/01/2021|1228.175
Rakovica|1.5|308|08/01/2021|1288.13
Rakovica|1.5|309|09/01/2021|1295.525
Rakovica|1.5|310|10/01/2021|1271.4
Rakovica|1.5|311|11/01/2021|1271.08
Rakovica|1.5|312|12/01/2021|1269.49
Rakovica|1.5|401|01/01/2022|1278.145
Rakovica|1.5|402|02/01/2022|1287.9299999999998
Rakovica|1.5|403|03/01/2022|1329.49
Rakovica|1.5|404|04/01/2022|1357.56
Rakovica|1.5|405|05/01/2022|1416.81
Rakovica|1.5|406|06/01/2022|1480.7
Rakovica|1.5|407|07/01/2022|1498.68
Rakovica|1.5|408|08/01/2022|1623.4333333333334
Rakovica|1.5|409|09/01/2022|1688.035
Rakovica|1.5|410|10/01/2022|1742.7649999999999
Rakovica|1.5|411|11/01/2022|1835.74
Rakovica|1.5|412|12/01/2022|1882.49
Rakovica|1.5|501|01/01/2023|1877.8366666666668
Rakovica|1.5|502|02/01/2023|1838.945
Rakovica|1.5|503|03/01/2023|0
Rakovica|1.5|504|04/01/2023|1855.315
Rakovica|1.5|505|05/01/2023|1848.98
Rakovica|1.5|506|06/01/2023|1824.295
Rakovica|2|001|01/01/2018|545.94
Rakovica|2|002|02/01/2018|553.17
Rakovica|2|003|03/01/2018|776.82
Rakovica|2|004|04/01/2018|739.4
Rakovica|2|005|05/01/2018|765.755
Rakovica|2|006|06/01/2018|838.525
Rakovica|2|007|07/01/2018|837.175
Rakovica|2|008|08/01/2018|808.5100000000001
Rakovica|2|009|09/01/2018|843.4100000000001
Rakovica|2|010|10/01/2018|875.2966666666666
Rakovica|2|011|11/01/2018|934.04
Rakovica|2|012|12/01/2018|932.645
Rakovica|2|101|01/01/2019|963.6366666666667
Rakovica|2|102|02/01/2019|965.54
Rakovica|2|103|03/01/2019|947.3
Rakovica|2|104|04/01/2019|973.3033333333333
Rakovica|2|105|05/01/2019|995.095
Rakovica|2|106|06/01/2019|1008.4549999999999
Rakovica|2|107|07/01/2019|1007.36
Rakovica|2|108|08/01/2019|1009.185
Rakovica|2|109|09/01/2019|1014.345
Rakovica|2|110|10/01/2019|1005.4766666666668
Rakovica|2|111|11/01/2019|997.845
Rakovica|2|112|12/01/2019|992.61
Rakovica|2|201|01/01/2020|992.97
Rakovica|2|202|02/01/2020|1015.1
Rakovica|2|203|03/01/2020|1016.9900000000001
Rakovica|2|204|04/01/2020|1007.865
Rakovica|2|205|05/01/2020|1005.52
Rakovica|2|206|06/01/2020|1002.965
Rakovica|2|207|07/01/2020|1017.54
Rakovica|2|208|08/01/2020|1036.775
Rakovica|2|209|09/01/2020|999.54
Rakovica|2|210|10/01/2020|1042.54
Rakovica|2|211|11/01/2020|1054.3200000000002
Rakovica|2|212|12/01/2020|1060.44
Rakovica|2|301|01/01/2021|1094.2
Rakovica|2|302|02/01/2021|1123.52
Rakovica|2|303|03/01/2021|1114.7333333333333
Rakovica|2|304|04/01/2021|1123.1
Rakovica|2|305|05/01/2021|1152.825
Rakovica|2|306|06/01/2021|1139.4850000000001
Rakovica|2|307|07/01/2021|1174.44
Rakovica|2|308|08/01/2021|1195.7933333333333
Rakovica|2|309|09/01/2021|1213.075
Rakovica|2|310|10/01/2021|1217.905
Rakovica|2|311|11/01/2021|1259.935
Rakovica|2|312|12/01/2021|1240.53
Rakovica|2|401|01/01/2022|1222.25
Rakovica|2|402|02/01/2022|1274.355
Rakovica|2|403|03/01/2022|1378.8166666666666
Rakovica|2|404|04/01/2022|1407.07
Rakovica|2|405|05/01/2022|1480.5300000000002
Rakovica|2|406|06/01/2022|1547.77
Rakovica|2|407|07/01/2022|1524
Rakovica|2|408|08/01/2022|1503.3066666666666
Rakovica|2|409|09/01/2022|1569.0349999999999
Rakovica|2|410|10/01/2022|1603.6
Rakovica|2|411|11/01/2022|1659.955
Rakovica|2|412|12/01/2022|1766.95
Rakovica|2|501|01/01/2023|1758.13
Rakovica|2|502|02/01/2023|1776.545
Rakovica|2|503|03/01/2023|0
Rakovica|2|504|04/01/2023|1858.445
Rakovica|2|505|05/01/2023|1879.23
Rakovica|2|506|06/01/2023|1816.8200000000002
Rakovica|2.5|001|01/01/2018|928.92
Rakovica|2.5|002|02/01/2018|932.675
Rakovica|2.5|003|03/01/2018|934.5600000000001
Rakovica|2.5|004|04/01/2018|930.5
Rakovica|2.5|005|05/01/2018|926.52
Rakovica|2.5|006|06/01/2018|929.2750000000001
Rakovica|2.5|007|07/01/2018|930.66
Rakovica|2.5|008|08/01/2018|937.0766666666667
Rakovica|2.5|009|09/01/2018|939.965
Rakovica|2.5|010|10/01/2018|941.3800000000001
Rakovica|2.5|011|11/01/2018|954.9
Rakovica|2.5|012|12/01/2018|960.85
Rakovica|2.5|101|01/01/2019|978.1999999999999
Rakovica|2.5|102|02/01/2019|977.8266666666667
Rakovica|2.5|103|03/01/2019|960.795
Rakovica|2.5|104|04/01/2019|965.1666666666666
Rakovica|2.5|105|05/01/2019|968.865
Rakovica|2.5|106|06/01/2019|971.735
Rakovica|2.5|107|07/01/2019|978.84
Rakovica|2.5|108|08/01/2019|990.6700000000001
Rakovica|2.5|109|09/01/2019|996.88
Rakovica|2.5|110|10/01/2019|999.8466666666667
Rakovica|2.5|111|11/01/2019|999.345
Rakovica|2.5|112|12/01/2019|990.7049999999999
Rakovica|2.5|201|01/01/2020|999.105
Rakovica|2.5|202|02/01/2020|990.06
Rakovica|2.5|203|03/01/2020|1010.71
Rakovica|2.5|204|04/01/2020|1000.9
Rakovica|2.5|205|05/01/2020|1017.46
Rakovica|2.5|206|06/01/2020|1019.02
Rakovica|2.5|207|07/01/2020|1025.115
Rakovica|2.5|208|08/01/2020|1032.73
Rakovica|2.5|209|09/01/2020|1057.9733333333334
Rakovica|2.5|210|10/01/2020|1064.865
Rakovica|2.5|211|11/01/2020|1061.6750000000002
Rakovica|2.5|212|12/01/2020|1059.52
Rakovica|2.5|301|01/01/2021|1063.725
Rakovica|2.5|302|02/01/2021|1076.185
Rakovica|2.5|303|03/01/2021|1088.4499999999998
Rakovica|2.5|304|04/01/2021|1129.7150000000001
Rakovica|2.5|305|05/01/2021|1105.255
Rakovica|2.5|306|06/01/2021|1105.185
Rakovica|2.5|307|07/01/2021|1125.1599999999999
Rakovica|2.5|308|08/01/2021|1126.4033333333334
Rakovica|2.5|309|09/01/2021|1123.4650000000001
Rakovica|2.5|310|10/01/2021|1178.63
Rakovica|2.5|311|11/01/2021|1190.53
Rakovica|2.5|312|12/01/2021|1216.7649999999999
Rakovica|2.5|401|01/01/2022|1240.305
Rakovica|2.5|402|02/01/2022|1306.5349999999999
Rakovica|2.5|403|03/01/2022|1357.9133333333332
Rakovica|2.5|404|04/01/2022|1390.9650000000001
Rakovica|2.5|405|05/01/2022|1430.105
Rakovica|2.5|406|06/01/2022|1457.005
Rakovica|2.5|407|07/01/2022|1450.955
Rakovica|2.5|408|08/01/2022|1556.3000000000002
Rakovica|2.5|409|09/01/2022|1630.105
Rakovica|2.5|410|10/01/2022|1653.205
Rakovica|2.5|411|11/01/2022|1715.29
Rakovica|2.5|412|12/01/2022|1739.565
Rakovica|2.5|501|01/01/2023|1719.4533333333331
Rakovica|2.5|502|02/01/2023|1770.105
Rakovica|2.5|503|03/01/2023|0
Rakovica|2.5|504|04/01/2023|1851.565
Rakovica|2.5|505|05/01/2023|1852.165
Rakovica|2.5|506|06/01/2023|1800.4850000000001
Rakovica|3|001|01/01/2018|903.915
Rakovica|3|002|02/01/2018|908.09
Rakovica|3|003|03/01/2018|907.25
Rakovica|3|004|04/01/2018|909.995
Rakovica|3|005|05/01/2018|916.925
Rakovica|3|006|06/01/2018|915.205
Rakovica|3|007|07/01/2018|923.24
Rakovica|3|008|08/01/2018|929.3633333333333
Rakovica|3|009|09/01/2018|939.76
Rakovica|3|010|10/01/2018|931.9466666666666
Rakovica|3|011|11/01/2018|927.54
Rakovica|3|012|12/01/2018|929.6949999999999
Rakovica|3|101|01/01/2019|951.5566666666667
Rakovica|3|102|02/01/2019|952.0300000000001
Rakovica|3|103|03/01/2019|933.9649999999999
Rakovica|3|104|04/01/2019|948.67
Rakovica|3|105|05/01/2019|955.3050000000001
Rakovica|3|106|06/01/2019|956.325
Rakovica|3|107|07/01/2019|956.615
Rakovica|3|108|08/01/2019|959.785
Rakovica|3|109|09/01/2019|958.76
Rakovica|3|110|10/01/2019|956.19
Rakovica|3|111|11/01/2019|954.595
Rakovica|3|112|12/01/2019|962.7950000000001
Rakovica|3|201|01/01/2020|967.0699999999999
Rakovica|3|202|02/01/2020|978.61
Rakovica|3|203|03/01/2020|1002.3933333333334
Rakovica|3|204|04/01/2020|1007.44
Rakovica|3|205|05/01/2020|996.895
Rakovica|3|206|06/01/2020|984.48
Rakovica|3|207|07/01/2020|984.24
Rakovica|3|208|08/01/2020|988.22
Rakovica|3|209|09/01/2020|1004.3033333333333
Rakovica|3|210|10/01/2020|1025.725
Rakovica|3|211|11/01/2020|1033.03
Rakovica|3|212|12/01/2020|1035.7
Rakovica|3|301|01/01/2021|1029.83
Rakovica|3|302|02/01/2021|1015.16
Rakovica|3|303|03/01/2021|1065.1766666666665
Rakovica|3|304|04/01/2021|1105.53
Rakovica|3|305|05/01/2021|1117.71
Rakovica|3|306|06/01/2021|1113.78
Rakovica|3|307|07/01/2021|1176.795
Rakovica|3|308|08/01/2021|1216.9333333333332
Rakovica|3|309|09/01/2021|1249.0349999999999
Rakovica|3|310|10/01/2021|1195.94
Rakovica|3|311|11/01/2021|1187.065
Rakovica|3|312|12/01/2021|1229.72
Rakovica|3|401|01/01/2022|1261.9250000000002
Rakovica|3|402|02/01/2022|1272.6999999999998
Rakovica|3|403|03/01/2022|1299.8066666666666
Rakovica|3|404|04/01/2022|1317.175
Rakovica|3|405|05/01/2022|1310.545
Rakovica|3|406|06/01/2022|1403.49
Rakovica|3|407|07/01/2022|1426.855
Rakovica|3|408|08/01/2022|1436.2266666666667
Rakovica|3|409|09/01/2022|1459.71
Rakovica|3|410|10/01/2022|1539.525
Rakovica|3|411|11/01/2022|1594.25
Rakovica|3|412|12/01/2022|1667.5900000000001
Rakovica|3|501|01/01/2023|1656.8133333333335
Rakovica|3|502|02/01/2023|1692.65
Rakovica|3|503|03/01/2023|0
Rakovica|3|504|04/01/2023|1765.205
Rakovica|3|505|05/01/2023|1829.595
Rakovica|3|506|06/01/2023|1779.635
Rakovica|3.5|001|01/01/2018|906.115
Rakovica|3.5|002|02/01/2018|912.7850000000001
Rakovica|3.5|003|03/01/2018|909.2733333333334
Rakovica|3.5|004|04/01/2018|906.245
Rakovica|3.5|005|05/01/2018|901.3599999999999
Rakovica|3.5|006|06/01/2018|896.01
Rakovica|3.5|007|07/01/2018|888.425
Rakovica|3.5|008|08/01/2018|906.89
Rakovica|3.5|009|09/01/2018|901.75
Rakovica|3.5|010|10/01/2018|906.7633333333333
Rakovica|3.5|011|11/01/2018|906.54
Rakovica|3.5|012|12/01/2018|908.2
Rakovica|3.5|101|01/01/2019|923.0233333333334
Rakovica|3.5|102|02/01/2019|921.54
Rakovica|3.5|103|03/01/2019|910.645
Rakovica|3.5|104|04/01/2019|916.4366666666666
Rakovica|3.5|105|05/01/2019|926.885
Rakovica|3.5|106|06/01/2019|939.765
Rakovica|3.5|107|07/01/2019|935.03
Rakovica|3.5|108|08/01/2019|935.27
Rakovica|3.5|109|09/01/2019|935.4
Rakovica|3.5|110|10/01/2019|929.6833333333334
Rakovica|3.5|111|11/01/2019|936.27
Rakovica|3.5|112|12/01/2019|946.12
Rakovica|3.5|201|01/01/2020|958.91
Rakovica|3.5|202|02/01/2020|984.41
Rakovica|3.5|203|03/01/2020|965.82
Rakovica|3.5|204|04/01/2020|955.925
Rakovica|3.5|205|05/01/2020|932.995
Rakovica|3.5|206|06/01/2020|965.865
Rakovica|3.5|207|07/01/2020|969.87
Rakovica|3.5|208|08/01/2020|971.445
Rakovica|3.5|209|09/01/2020|972.18
Rakovica|3.5|210|10/01/2020|1016.435
Rakovica|3.5|211|11/01/2020|1036.905
Rakovica|3.5|212|12/01/2020|1042.22
Rakovica|3.5|301|01/01/2021|1059.455
Rakovica|3.5|302|02/01/2021|1059.3049999999998
Rakovica|3.5|303|03/01/2021|1152.2033333333336
Rakovica|3.5|304|04/01/2021|1157.66
Rakovica|3.5|305|05/01/2021|1129.785
Rakovica|3.5|306|06/01/2021|1135.3600000000001
Rakovica|3.5|307|07/01/2021|1183.4099999999999
Rakovica|3.5|308|08/01/2021|1210.67
Rakovica|3.5|309|09/01/2021|1183.795
Rakovica|3.5|310|10/01/2021|1183.815
Rakovica|3.5|311|11/01/2021|1174.97
Rakovica|3.5|312|12/01/2021|1196.025
Rakovica|3.5|401|01/01/2022|1192.045
Rakovica|3.5|402|02/01/2022|1197.26
Rakovica|3.5|403|03/01/2022|1230.0599999999997
Rakovica|3.5|404|04/01/2022|1291.6100000000001
Rakovica|3.5|405|05/01/2022|1314.835
Rakovica|3.5|406|06/01/2022|1433.88
Rakovica|3.5|407|07/01/2022|1480.54
Rakovica|3.5|408|08/01/2022|1492.8999999999999
Rakovica|3.5|409|09/01/2022|1517.33
Rakovica|3.5|410|10/01/2022|1470.455
Rakovica|3.5|411|11/01/2022|1417.19
Rakovica|3.5|412|12/01/2022|1473.85
Rakovica|3.5|501|01/01/2023|1532.8333333333333
Rakovica|3.5|502|02/01/2023|1632.9099999999999
Rakovica|3.5|503|03/01/2023|0
Rakovica|3.5|504|04/01/2023|1627.1149999999998
Rakovica|3.5|505|05/01/2023|1606.4
Rakovica|3.5|506|06/01/2023|1719.4299999999998
Rakovica|4|001|01/01/2018|848.1949999999999
Rakovica|4|002|02/01/2018|846.405
Rakovica|4|003|03/01/2018|837.3766666666667
Rakovica|4|004|04/01/2018|864.22
Rakovica|4|005|05/01/2018|848.9
Rakovica|4|006|06/01/2018|833.62
Rakovica|4|007|07/01/2018|0
Rakovica|4|008|08/01/2018|836.4633333333335
Rakovica|4|009|09/01/2018|840.8050000000001
Rakovica|4|010|10/01/2018|844.4533333333333
Rakovica|4|011|11/01/2018|842.81
Rakovica|4|012|12/01/2018|850.5
Rakovica|4|101|01/01/2019|880.8266666666667
Rakovica|4|102|02/01/2019|880.86
Rakovica|4|103|03/01/2019|815.3299999999999
Rakovica|4|104|04/01/2019|841.33
Rakovica|4|105|05/01/2019|869.365
Rakovica|4|106|06/01/2019|872.7049999999999
Rakovica|4|107|07/01/2019|887.115
Rakovica|4|108|08/01/2019|892.73
Rakovica|4|109|09/01/2019|898.775
Rakovica|4|110|10/01/2019|914.52
Rakovica|4|111|11/01/2019|930.375
Rakovica|4|112|12/01/2019|930.37
Rakovica|4|201|01/01/2020|929.03
Rakovica|4|202|02/01/2020|947.6800000000001
Rakovica|4|203|03/01/2020|944.2133333333335
Rakovica|4|204|04/01/2020|934.565
Rakovica|4|205|05/01/2020|979.0150000000001
Rakovica|4|206|06/01/2020|991.1949999999999
Rakovica|4|207|07/01/2020|1003.25
Rakovica|4|208|08/01/2020|1015.81
Rakovica|4|209|09/01/2020|997.4133333333333
Rakovica|4|210|10/01/2020|988.75
Rakovica|4|211|11/01/2020|992.325
Rakovica|4|212|12/01/2020|1024.6299999999999
Rakovica|4|301|01/01/2021|1016.225
Rakovica|4|302|02/01/2021|1016.525
Rakovica|4|303|03/01/2021|1075.7966666666666
Rakovica|4|304|04/01/2021|1098.8200000000002
Rakovica|4|305|05/01/2021|1120.5
Rakovica|4|306|06/01/2021|1082.905
Rakovica|4|307|07/01/2021|1100.905
Rakovica|4|308|08/01/2021|1160.39
Rakovica|4|309|09/01/2021|1198.665
Rakovica|4|310|10/01/2021|1206.16
Rakovica|4|311|11/01/2021|1191.855
Rakovica|4|312|12/01/2021|1160.4650000000001
Rakovica|4|401|01/01/2022|1157.58
Rakovica|4|402|02/01/2022|1238.6950000000002
Rakovica|4|403|03/01/2022|1366.7766666666666
Rakovica|4|404|04/01/2022|1517.645
Rakovica|4|405|05/01/2022|1659.935
Rakovica|4|406|06/01/2022|1740.385
Rakovica|4|407|07/01/2022|1640.255
Rakovica|4|408|08/01/2022|1646.1433333333334
Rakovica|4|409|09/01/2022|1615.445
Rakovica|4|410|10/01/2022|1581.635
Rakovica|4|411|11/01/2022|1592.73
Rakovica|4|412|12/01/2022|1659.835
Rakovica|4|501|01/01/2023|1731.7833333333335
Rakovica|4|502|02/01/2023|1673.31
Rakovica|4|503|03/01/2023|0
Rakovica|4|504|04/01/2023|1682.0549999999998
Rakovica|4|505|05/01/2023|1689.0149999999999
Rakovica|4|506|06/01/2023|1745.125
Rakovica|4.5|001|01/01/2018|736.71
Rakovica|4.5|002|02/01/2018|728.225
Rakovica|4.5|003|03/01/2018|727.46
Rakovica|4.5|004|04/01/2018|733.28
Rakovica|4.5|005|05/01/2018|744.3599999999999
Rakovica|4.5|006|06/01/2018|738.065
Rakovica|4.5|007|07/01/2018|743.7750000000001
Rakovica|4.5|008|08/01/2018|763.4699999999999
Rakovica|4.5|009|09/01/2018|764.8050000000001
Rakovica|4.5|010|10/01/2018|751.1466666666665
Rakovica|4.5|011|11/01/2018|829.08
Rakovica|4.5|012|12/01/2018|827.8199999999999
Rakovica|4.5|101|01/01/2019|911.5233333333332
Rakovica|4.5|102|02/01/2019|884.1033333333335
Rakovica|4.5|103|03/01/2019|857.185
Rakovica|4.5|104|04/01/2019|851.7033333333333
Rakovica|4.5|105|05/01/2019|889.44
Rakovica|4.5|106|06/01/2019|868.28
Rakovica|4.5|107|07/01/2019|879.0899999999999
Rakovica|4.5|108|08/01/2019|861.0250000000001
Rakovica|4.5|109|09/01/2019|835.145
Rakovica|4.5|110|10/01/2019|863.2533333333334
Rakovica|4.5|111|11/01/2019|954.2650000000001
Rakovica|4.5|112|12/01/2019|949.225
Rakovica|4.5|201|01/01/2020|988.38
Rakovica|4.5|202|02/01/2020|989.015
Rakovica|4.5|203|03/01/2020|1046.8333333333333
Rakovica|4.5|204|04/01/2020|1097.5500000000002
Rakovica|4.5|205|05/01/2020|996.185
Rakovica|4.5|206|06/01/2020|912.755
Rakovica|4.5|207|07/01/2020|917.005
Rakovica|4.5|208|08/01/2020|902.8900000000001
Rakovica|4.5|209|09/01/2020|952.4833333333332
Rakovica|4.5|210|10/01/2020|971.74
Rakovica|4.5|211|11/01/2020|1038.94
Rakovica|4.5|212|12/01/2020|1026.29
Rakovica|4.5|301|01/01/2021|1016.67
Rakovica|4.5|302|02/01/2021|1031.6950000000002
Rakovica|4.5|303|03/01/2021|1008.4766666666668
Rakovica|4.5|304|04/01/2021|894.03
Rakovica|4.5|305|05/01/2021|942.155
Rakovica|4.5|306|06/01/2021|871.275
Rakovica|4.5|307|07/01/2021|899.87
Rakovica|4.5|308|08/01/2021|847.3066666666667
Rakovica|4.5|309|09/01/2021|859.845
Rakovica|4.5|310|10/01/2021|869.21
Rakovica|4.5|311|11/01/2021|837.975
Rakovica|4.5|312|12/01/2021|976.135
Rakovica|4.5|401|01/01/2022|1038.655
Rakovica|4.5|402|02/01/2022|997.37
Rakovica|4.5|403|03/01/2022|1015.1466666666666
Rakovica|4.5|404|04/01/2022|1002.9200000000001
Rakovica|4.5|405|05/01/2022|1112.305
Rakovica|4.5|406|06/01/2022|1191.83
Rakovica|4.5|407|07/01/2022|1255.49
Rakovica|4.5|408|08/01/2022|1242.94
Rakovica|4.5|409|09/01/2022|1240.845
Rakovica|4.5|410|10/01/2022|1236.315
Rakovica|4.5|411|11/01/2022|1400.2800000000002
Rakovica|4.5|412|12/01/2022|1556.99
Rakovica|4.5|501|01/01/2023|1459.8466666666666
Rakovica|4.5|502|02/01/2023|1472.82
Rakovica|4.5|503|03/01/2023|0
Rakovica|4.5|504|04/01/2023|1455.7350000000001
